,Department,Course_Num,Class_Num,Section_Num,Class_Type,Credits,Seat_Count,Meeting_Place,Meeting_Time,Meeting_Dates,Professor
5919,EDLF,8998,14660,012,IND,1 - 12,30,TBA,TBA,,Jennifer LoCasale-Crouch
5920,EDLF,8998,14663,013,IND,1 - 12,30,TBA,TBA,,Natalia Palacios
5921,EDLF,8998,14801,014,IND,1 - 12,30,TBA,TBA,,Daphna Bassok
5922,EDLF,8998,14894,015,IND,1 - 12,30,TBA,TBA,,Jamie Jirout
5923,EDLF,8998,20309,016,IND,1 - 12,30,TBA,TBA,,Erik Ruzek
5924,EDLF,8999,14602,001,IND,1 - 6,30,TBA,TBA,,Diane Hoffman
5925,EDLF,8999,14847,002,IND,1 - 6,30,TBA,TBA,,Beverly Sweeney
5926,EDLF,9740,15017,001,IND,1 - 6,30,TBA,TBA,,James Wyckoff
5927,EDLF,9740,14616,002,IND,1 - 6,30,TBA,TBA,,Natalia Palacios
5928,EDLF,9740,14846,008,IND,1 - 6,30,TBA,TBA,,Joanna Williams
5929,EDLF,9810,18180,1,IND,3,15,Ruffner Hall 139, 3:30pm - 6:00pm,Tu,Christian Steinmetz
5930,EDLF,9991,14785,003,IND,1 - 12,30,TBA,TBA,,Sara Dexter
5931,EDLF,9991,14763,004,IND,1 - 12,30,TBA,TBA,,Karen Inkelas
5932,EDLF,9991,14615,005,IND,1 - 12,30,TBA,TBA,,Brian Pusser
5933,EDLF,9991,14786,006,IND,1 - 12,30,TBA,TBA,,Pamela Tucker
5934,EDLF,9991,14787,007,IND,1 - 12,30,TBA,TBA,,Michelle Young
5935,EDLF,9991,14788,008,IND,1 - 12,30,TBA,TBA,,David Eddy Spicer
5936,EDLF,9991,14852,009,IND,1 - 12,5,TBA,TBA,,Sandra Mitchell
5937,EDLF,9991,14995,010,IND,1 - 12,30,TBA,TBA,,Juan Garibay
5938,EDLF,9993,20633,001,IND,1 - 12,30,TBA,TBA,,Brian Pusser
5939,EDLF,9993,19915,002,IND,1 - 12,30,TBA,TBA,,Jennifer LoCasale-Crouch
5940,EDLF,9993,14972,003,IND,1 - 12,30,TBA,TBA,,Diane Hoffman
5941,EDLF,9993,14978,004,IND,1 - 12,30,TBA,TBA,,Sara Rimm-Kaufman
5942,EDLF,9993,14989,005,IND,1 - 12,30,TBA,TBA,,Christian Steinmetz
5943,EDLF,9993,14992,006,IND,1 - 12,30,TBA,TBA,,Natalia Palacios
5944,EDLF,9993,14626,007,IND,1 - 12,30,TBA,TBA,,Justin Thompson
5945,EDLF,9993,14997,008,IND,1 - 12,30,TBA,TBA,,Rachel Wahl
5946,EDLF,9993,14759,009,IND,1 - 12,30,TBA,TBA,,Jamie Jirout
5947,EDLF,9993,15019,010,IND,1 - 12,30,TBA,TBA,,Michelle Young
5948,EDLF,9993,14594,011,IND,1 - 12,30,TBA,TBA,,Joanna Williams
5949,EDLF,9993,20724,012,IND,1 - 12,30,TBA,TBA,,Walter Heinecke
5950,EDLF,9993,14603,017,IND,1 - 12,30,TBA,TBA,,Karen Inkelas
5951,EDLF,9995,14839,011,IND,1 - 12,30,TBA,TBA,,Nancy Deutsch
5952,EDLF,9998,14523,001,IND,3 - 12,20,TBA,,Fr,Walter Heinecke
5953,EDLF,9998,14551,002,IND,3 - 12,30,TBA,TBA,,Diane Whaley
5954,EDLF,9998,14760,003,IND,3 - 12,30,TBA,TBA,,Jamie Jirout
5955,EDLF,9998,14630,004,IND,3 - 12,30,TBA,TBA,,Michelle Young
5956,EDLF,9998,14552,007,IND,3 - 12,30,TBA,TBA,,Timothy Konold
5957,EDLF,9998,14553,008,IND,3 - 12,30,TBA,TBA,,Brian Pusser
5958,EDLF,9998,14554,009,IND,3 - 12,30,TBA,TBA,,Pamela Tucker
5959,EDLF,9998,14555,010,IND,3 - 12,30,TBA,TBA,,Joanna Williams
5960,EDLF,9998,14556,011,IND,3 - 12,30,TBA,TBA,,Sara Rimm-Kaufman
5961,EDLF,9998,14557,012,IND,3 - 12,30,TBA,TBA,,Nancy Deutsch
5962,EDLF,9998,14558,013,IND,3 - 12,30,TBA,TBA,,James Wyckoff
5963,EDLF,9998,14634,014,IND,3 - 12,30,TBA,TBA,,Natalia Palacios
5964,EDLF,9998,14569,015,IND,3 - 12,30,TBA,TBA,,David Grissmer
5965,EDLF,9998,14595,016,IND,3 - 12,30,TBA,TBA,,Stephanie Moore
5966,EDLF,9998,14807,019,IND,3 - 12,30,TBA,TBA,,Jason Downer
5967,EDLF,9998,14805,19,IND,3 - 12,30,TBA,TBA,,David Eddy Spicer
5968,EDLF,9998,14617,020,IND,3 - 12,30,TBA,TBA,,Karen Inkelas
5969,EDLF,9998,14812,021,IND,3 - 12,30,TBA,TBA,,Amanda Williford
5970,EDLF,9998,14635,023,IND,3 - 12,30,TBA,TBA,,Derrick Alridge
5971,EDLF,9998,14636,024,IND,3 - 12,30,TBA,,Mo,Sara Dexter
5972,EDLF,9998,14645,026,IND,3 - 12,30,TBA,TBA,,Chris Hulleman
5973,EDLF,9998,14813,27,IND,3 - 12,30,TBA,TBA,,Daphna Bassok
5974,EDLF,9998,14841,28,IND,3 - 12,30,TBA,TBA,,Vivian Wong
5975,EDLF,9999,14572,001,IND,3 - 12,30,TBA,TBA,,Tonya Moon
5976,EDLF,9999,14568,002,IND,3 - 12,30,TBA,TBA,,David Grissmer
5977,EDLF,9999,14657,003,IND,3 - 12,30,TBA,TBA,,Karen Inkelas
5978,EDLF,9999,14789,004,IND,3 - 12,30,TBA,TBA,,David Eddy Spicer
5979,EDLF,9999,14842,005,IND,3 - 12,30,TBA,TBA,,Vivian Wong
5980,EDLF,9999,14897,006,IND,3 - 12,30,TBA,TBA,,Jessica Whittaker
5981,EDLF,9999,14772,007,IND,3 - 12,30,TBA,TBA,,Josipa Roksa
5982,EDLF,9999,14808,008,IND,3 - 12,30,TBA,TBA,,Patrick Tolan
5983,EDLF,9999,14536,009,IND,3 - 12,30,TBA,TBA,,Nancy Deutsch
5984,EDLF,9999,14899,011,IND,3 - 12,30,TBA,TBA,,Jason Downer
5985,EDLF,9999,14537,012,IND,3 - 12,30,TBA,TBA,,Walter Heinecke
5986,EDLF,9999,14538,013,IND,3 - 12,30,TBA,TBA,,Diane Hoffman
5987,EDLF,9999,14539,014,IND,3 - 12,30,TBA,TBA,,Timothy Konold
5988,EDLF,9999,14540,015,IND,3 - 12,30,TBA,TBA,,Brian Pusser
5989,EDLF,9999,14991,016,IND,3 - 12,30,TBA,TBA,,Amanda Williford
5990,EDLF,9999,14541,017,IND,3 - 12,30,TBA,TBA,,James Wyckoff
5991,EDLF,9999,14994,018,IND,3 - 12,30,TBA,TBA,,Rachel Wahl
5992,EDLF,9999,15007,019,IND,3 - 12,30,TBA,TBA,,Jennifer LoCasale-Crouch
5993,EDLF,9999,14542,025,IND,3 - 12,30,TBA,TBA,,Sara Dexter
5994,EDLF,9999,14543,026,IND,3 - 12,30,TBA,TBA,,Sarah Turner
5995,EDLF,9999,14544,028,IND,3 - 12,30,TBA,TBA,,Sara Rimm-Kaufman
5996,EDLF,9999,14545,029,IND,3 - 12,30,TBA,TBA,,Joanna Williams
5997,EDLF,9999,14613,033,IND,3 - 12,30,TBA,TBA,,Derrick Alridge
5998,EDLF,9999,14637,034,IND,3 - 12,30,TBA,TBA,,Stephanie Moore
5999,EDLF,9999,14646,036,IND,3 - 12,30,TBA,TBA,,Michelle Young
6000,EDLF,9999,14811,037,IND,3 - 12,30,TBA,TBA,,Chris Hulleman
6001,EDLF,9999,14845,038,IND,3 - 12,30,TBA,TBA,,Natalia Palacios
6002,EDLF,9999,14662,039,IND,3 - 12,30,TBA,TBA,,Daphna Bassok
6003,EDLF,9999,14664,040,IND,3 - 12,30,TBA,TBA,,Christian Steinmetz
6004,EDLF,9999,14773,041,IND,3 - 12,30,TBA,TBA,,Catherine Bradshaw
6005,EDIS,2010,14503,001,Lecture,3,35,Ruffner Hall 237, 9:30am - 10:45am,TuTh,Vivien Chabalengula
6006,EDIS,2010,14504,002,Lecture,3,40,Ruffner Hall 127, 2:00pm - 3:15pm,MoWe,Katie Van Ess+1
6007,EDIS,2010,14575,003,Lecture,3,45,Dell 2 103, 3:30pm - 6:00pm,Mo,Eleanor Wilson
6008,EDIS,2010,14576,004,Lecture,3,40,Ruffner Hall 127, 6:30pm - 9:00pm,Tu,Stephen Plaskon
6009,EDIS,2010,14639,005,Lecture,3,45,Ruffner Hall 237, 12:30pm - 1:45pm,TuTh,Eleanor Wilson
6010,EDIS,2010,14654,006,Lecture,3,35,Ruffner Hall 237, 11:00am - 12:15pm,TuTh,Vivien Chabalengula
6011,EDIS,2010,14790,007,Lecture,3,45,Ruffner Hall 237, 3:30pm - 6:00pm,Th,Eleanor Wilson
6012,EDIS,2010,18319,008,Lecture,3,40,Ruffner Hall 137, 2:00pm - 3:15pm,TuTh,Brian Kayser
6013,EDIS,2880,14505,001,PRA,1,35,TBA,TBA,,Vivien Chabalengula
6014,EDIS,2880,14506,002,PRA,1,40,TBA,TBA,,Katie Van Ess+1
6015,EDIS,2880,14577,003,PRA,1,45,TBA,TBA,,Eleanor Wilson
6016,EDIS,2880,14640,004,PRA,1,40,TBA,TBA,,Stephen Plaskon
6017,EDIS,2880,14641,005,PRA,1,45,TBA,TBA,,Eleanor Wilson
6018,EDIS,2880,14655,006,PRA,1,35,TBA,TBA,,Vivien Chabalengula
6019,EDIS,2880,14791,007,PRA,1,45,TBA,TBA,,Eleanor Wilson
6020,EDIS,2880,18320,008,PRA,1,30,TBA,TBA,,Brian Kayser
6021,EDIS,2920,14793,1,Lecture,3,30,Ruffner Hall 139, 2:00pm - 3:15pm,TuTh,Jennifer Maeng
6022,EDIS,3012,14870,1,Lecture,3,30,McLeod Hall 2010 - Science Ctr, 4:30pm - 7:00pm,We,Helen Min+1
6023,EDIS,3020,14507,001,Lecture,3,150,Ruffner Hall G008, 3:30pm - 6:00pm,Mo,William Therrien
6024,EDIS,3045,19410,500,Lecture,3,25,Web-Based Course, 4:02am - 4:04am,Mo,Jessica Whittaker
6025,EDIS,3045,20437,501,Lecture,3,26,Web-Based Course, 4:54am - 4:56am,Mo,Ginny Vitiello
6026,EDIS,3050,14955,1,PRA,1 - 3,15,Contact Department, 12:30pm - 1:45pm,TuTh,Glen Bull
6027,EDIS,3060,19538,1,Lecture,3,30,Physics Bldg 218, 3:30pm - 6:00pm,We,Jennifer LoCasale-Crouch
6028,EDIS,3460,18085,500,Lecture,1,24,Web-Based Course, 12:00am - 12:02am,Mo,Alexis Rutt
6029,EDIS,3460,18087,501,Lecture,1,24,Web-Based Course, 12:04am - 12:06am,Mo,Alexis Rutt
6030,EDIS,3460,18088,502,Lecture,1,24,Web-Based Course, 12:08am - 12:10am,Mo,Alexis Rutt
6031,EDIS,3881,14559,001,PRA,1,35,Ruffner Hall 237, 2:30pm - 3:30pm,MoWe,Emma Pearson+1
6032,EDIS,3887,14560,001,PRA,1,15,TBA,TBA,,Anna Myers
6033,EDIS,4012,14952,1,Lecture,3,30,McLeod Hall 2010 - Science Ctr, 2:00pm - 4:30pm,Tu,Patricia Jennings
6034,EDIS,4040,14902,1,Lecture,3,40,Ruffner Hall 137, 6:30pm - 9:00pm,Tu,Marie Ratliff-Black
6035,EDIS,4100,18089,500,Lecture,1,30,Web-Based Course, 12:12am - 12:14am,Mo,Lydia Beahm
6036,EDIS,4110,18090,500,Lecture,1,30,Web-Based Course, 12:16am - 12:18am,Mo,Victoria Vanuitert
6037,EDIS,4120,18091,500,Lecture,1,30,Web-Based Course, 12:20am - 12:22am,Mo,Anna Myers
6038,EDIS,4210,14903,1,Lecture,3,30,Ruffner Hall 127, 6:30pm - 9:00pm,Th,Stephen Plaskon
6039,EDIS,4881,14524,001,PRA,1,24,Ruffner Hall 137, 12:00pm - 12:50pm,We,Abigail Kayser
6040,EDIS,4881,14650,002,PRA,1,24,Ruffner Hall 137, 1:00pm - 1:50pm,We,Abigail Kayser
6041,EDIS,4887,14892,1,PRA,1,25,TBA,TBA,,Michael Kennedy
6042,EDIS,4887,18092,500,PRA,1,24,Web-Based Course, 12:24am - 12:26am,Mo,Mira Williams
6043,EDIS,4993,20402,1,IND,1 - 6,30,TBA,TBA,,Glen Bull
6044,EDIS,4995,19871,1,IND,1 - 6,30,TBA,TBA,,Stephanie Morano
6045,EDIS,4995,14835,2,IND,1 - 6,30,TBA,TBA,,Jennifer Chiu
6046,EDIS,4995,14971,3,IND,1 - 6,30,TBA,TBA,,Patricia Jennings
6047,EDIS,4995,14998,4,IND,1 - 6,30,TBA,TBA,,William Therrien
6048,EDIS,4995,15013,5,IND,1 - 6,30,TBA,TBA,,Julie Cohen
6049,EDIS,4995,19870,6,IND,1 - 6,30,TBA,TBA,,Emily Barton
6050,EDIS,4995,20399,7,IND,1 - 6,30,TBA,TBA,,Anita McGinty
6051,EDIS,4995,20577,8,IND,1 - 6,30,TBA,TBA,,Emily Solari
6052,EDIS,5000,18093,500,Lecture,3,40,Web-Based Course, 12:28am - 12:30am,Mo,Roberta Gentry
6053,EDIS,5000,20243,502,Lecture,3,40,Web-Based Course, 4:30am - 4:32am,Mo,Daniel Pollitt
6054,EDIS,5000,20390,503,Lecture,3,30,Web-Based Course, 4:34am - 4:36am,Mo,Patricia Crawford
6055,EDIS,5000,20434,504,Lecture,3,40,Web-Based Course, 4:50am - 4:52am,Mo,Hannah Mathews
6056,EDIS,5011,14768,1,Lecture,3,24,Ruffner Hall 137, 3:30pm - 6:00pm,We,Abigail Kayser
6057,EDIS,5011,14769,2,Lecture,3,24,Ruffner Hall 137, 6:30pm - 9:00pm,We,Abigail Kayser
6058,EDIS,5012,18096,500,Lecture,3,24,Web-Based Course, 12:32am - 12:34am,Mo,Pamela Nicholas-Stokes+1
6059,EDIS,5025,18099,500,Lecture,3,26,Web-Based Course, 12:40am - 12:42am,Mo,Anne Jewett
6060,EDIS,5025,19413,501,Lecture,3,24,Web-Based Course, 4:06am - 4:08am,Mo,Sasha Rehm
6061,EDIS,5036,18100,500,Lecture,3,24,Web-Based Course, 12:44am - 12:46am,Mo,Vivien Chabalengula
6062,EDIS,5041,14508,001,Lecture,3,30,Ruffner Hall 173, 3:30pm - 6:00pm,We,Lysandra Cook
6063,EDIS,5051,14516,001,Lecture,3,20,Ruffner Hall 237, 3:30pm - 6:00pm,We,Frackson Mumba+1
6064,EDIS,5060,14912,1,Lecture,3,25,Ruffner Hall 237, 3:30pm - 6:00pm,Tu,Stephanie Morano
6065,EDIS,5070,14815,1,SEM,1,40,Contact Department, 12:00pm - 12:50pm,Mo,Jennifer Chiu+1
6066,EDIS,5070,14855,2,SEM,1,40,Contact Department, 1:00pm - 1:50pm,Mo,Jennifer Chiu+1
6067,EDIS,5075,18102,500,Lecture,3,24,Web-Based Course, 12:52am - 12:54am,Mo,Stephanie Moore
6068,EDIS,5134,18103,500,Lecture,3,24,Web-Based Course, 12:56am - 1:00am,Mo,Einar Ingvarsson
6069,EDIS,5136,18107,501,Lecture,3,24,Web-Based Course, 1:14am - 1:16am,Mo,Byron Wine+1
6070,EDIS,5140,14509,001,Lecture,3,25,Ruffner Hall 139, 3:30pm - 6:00pm,Mo,Michael Kennedy
6071,EDIS,5140,18110,500,Lecture,3,24,Northern Virginia Center, 8:00am - 1:00pm,Sa,Mira Williams01/25 
6072,EDIS,5141,18111,500,Lecture,1,24,Web-Based Course, 1:22am - 1:24am,Mo,H. Nicole Myers-Mitchell
6073,EDIS,5142,18112,500,Lecture,3,24,Web-Based Course, 1:26am - 1:28am,Mo,H. Nicole Myers-Mitchell
6074,EDIS,5143,18113,500,Lecture,3,24,Web-Based Course, 1:30am - 1:32am,Mo,Roberta Gentry
6075,EDIS,5175,18116,500,Lecture,3,24,Web-Based Course, 1:38am - 1:40am,Mo,Katherine Cornett+1
6076,EDIS,5175,20397,501,Lecture,3,24,Web-Based Course, 4:38am - 4:40am,Mo,Stephanie van Hover+1
6077,EDIS,5230,14511,001,Lecture,3,25,Ruffner Hall 139, 6:30pm - 9:00pm,Tu,Lysandra Cook
6078,EDIS,5230,18117,500,Lecture,3,24,Web-Based Course, 1:42am - 1:44am,Mo,Lysandra Cook
6079,EDIS,5235,18126,500,Lecture,1,24,Web-Based Course, 1:46am - 1:48am,Mo,Amanda Rawlins+1
6080,EDIS,5270,18128,500,Lecture,3,24,Web-Based Course, 1:50am - 1:52am,Mo,Karen Ford
6081,EDIS,5300,14647,1,Lecture,3,25,Ruffner Hall 237, 3:30pm - 6:00pm,Mo,Charlotte Davis+1
6082,EDIS,5300,14816,2,Lecture,3,25,Ruffner Hall 127, 3:30pm - 6:00pm,Tu,Judith Paulick
6083,EDIS,5310,14512,001,Lecture,3,25,Ruffner Hall 177, 9:30am - 10:45am,TuTh,Emma Pearson+1
6084,EDIS,5320,14513,001,Lecture,3,24,Ruffner Hall 237, 6:30pm - 9:00pm,Mo,Kateri Thunder
6085,EDIS,5320,14913,002,Lecture,3,24,Ruffner Hall 237, 2:00pm - 3:15pm,TuTh,Casedy Thomas+1
6086,EDIS,5340,14529,001,Lecture,3,35,Ruffner Hall 137, 3:30pm - 6:00pm,Th,Alexa Quinn+1
6087,EDIS,5401,14605,1,Lecture,3,20,Ruffner Hall 139, 3:30pm - 6:00pm,We,Natasha Heny
6088,EDIS,5409,18131,500,Lecture,3,24,Web-Based Course, 1:54am - 1:56am,Mo,Diane Schnoor
6089,EDIS,5410,18132,500,Lecture,3,16,Web-Based Course, 1:58am - 2:00am,Mo,Gail Lovette
6090,EDIS,5422,18133,500,Lecture,3,24,Web-Based Course, 2:02am - 2:04am,Mo,Wendy Amato
6091,EDIS,5423,18134,500,Lecture,3,24,Web-Based Course, 2:06am - 2:08am,Mo,April Salerno+1
6092,EDIS,5428,18135,500,Lecture,3,24,Web-Based Course, 2:10am - 2:12am,Mo,April Salerno
6093,EDIS,5435,18136,500,Lecture,3,24,Web-Based Course, 2:14am - 2:16am,Mo,Isabel Sawyer
6094,EDIS,5451,14514,001,SEM,3,15,TBA, 3:30pm - 6:00pm,We,Kyong Mi Choi+1
6095,EDIS,5470,18371,1,Lecture,3,15,Dell 2 100, 3:30pm - 6:00pm,We,Chris Chang-Bacon
6096,EDIS,5490,14515,001,Lecture,3,15,Dell 2 102, 3:30pm - 6:00pm,We,Wendy Amato
6097,EDIS,5601,14517,001,Lecture,3,30,Contact Department, 3:30pm - 6:00pm,We,Stephanie van Hover
6098,EDIS,5640,20404,500,IND,3,24,Web-Based Course, 4:42am - 4:44am,Mo,Michael Gurlea+1
6099,EDIS,5740,18142,500,Lecture,3,24,Web-Based Course, 2:26am - 2:28am,Mo,Susan Thacker-Gwaltney
6100,EDIS,5740,18340,501,Lecture,3,30,Kenmore Middle School, 4:30pm - 8:00pm,Tu,Carrie Simkin01/14 
6101,EDIS,5740,18342,502,Lecture,3,24,Richmond Regional Center, 4:30pm - 7:30pm,We,Julie Gray
6102,EDIS,5770,18141,500,Lecture,3,30,Web-Based Course, 2:22am - 2:24am,Mo,Chris Amspaugh
6103,EDIS,5800,18385,1,Lecture,3,40,Ruffner Hall 177, 6:30pm - 9:00pm,Mo,John Baran
6104,EDIS,5868,20428,500,PRA,1 - 6,24,Web-Based Course, 4:46am - 4:48am,Mo,April Salerno
6105,EDIS,5872,14915,1,SEM,3,15,Ruffner Hall 139, 6:30pm - 9:00pm,We,Carly Dirghangi+1
6106,EDIS,5873,14916,1,SEM,3,10,Ruffner Hall 125, 6:30pm - 9:00pm,We,Chris Chang-Bacon
6107,EDIS,5874,19627,1,SEM,3,5,TBA, 6:30pm - 9:00pm,We,Kyong Mi Choi+1
6108,EDIS,5875,14917,1,SEM,3,15,Ruffner Hall 237, 6:30pm - 9:00pm,We,Frackson Mumba
6109,EDIS,5876,14918,1,SEM,3,15,Contact Department, 6:30pm - 9:00pm,We,Stephanie van Hover
6110,EDIS,5877,14856,1,SEM,3,10,Ruffner Hall 123, 6:30pm - 9:00pm,Mo,Stephanie Morano
6111,EDIS,5878,14943,1,SEM,3,10,Contact Department, 6:30pm - 9:00pm,We,Chris Chang-Bacon
6112,EDIS,5882,14919,1,PRA,6 - 12,15,TBA,TBA,,Carly Dirghangi+1
6113,EDIS,5883,14920,1,PRA,6 - 12,10,TBA,TBA,,Chris Chang-Bacon
6114,EDIS,5884,19626,1,PRA,6 - 12,5,TBA,TBA,,Kyong Mi Choi
6115,EDIS,5885,14921,1,PRA,6 - 12,15,TBA,TBA,,Frackson Mumba
6116,EDIS,5886,14922,1,PRA,6 - 12,15,TBA,TBA,,Stephanie van Hover
6117,EDIS,5887,14873,1,PRA,3 - 12,10,TBA,TBA,,Stephanie Morano
6118,EDIS,5888,14954,1,PRA,6 - 12,30,TBA,TBA,,Chris Chang-Bacon
6119,EDIS,5930,19543,500,Lecture,3,24,Web-Based Course, 3:22am - 3:24am,Mo,Anne Jewett
6120,EDIS,5993,19956,001,IND,1 - 6,1,TBA,TBA,,Joe Garofalo
6121,EDIS,5993,20023,002,IND,1 - 6,30,TBA,TBA,,Latisha Hayes
6122,EDIS,5993,14904,003,IND,1 - 6,30,TBA,TBA,,Matthew Wheelock
6123,EDIS,5993,14996,006,IND,1 - 6,30,TBA,TBA,,Ginger Watson
6124,EDIS,6991,14946,1,SEM,2,50,TBA,TBA,,Jennifer Pease
6125,EDIS,7010,18384,500,Lecture,3,24,Web-Based Course, 2:38am - 2:40am,Mo,Ginger Watson
6126,EDIS,7025,18386,500,Lecture,3,24,Web-Based Course, 2:42am - 2:44am,Mo,Anne Jewett
6127,EDIS,7075,18392,1,Lecture,3,30,TBA,,TuTh,Jennifer Chiu
6128,EDIS,7076,18387,500,Lecture,3,24,Web-Based Course, 2:46am - 2:48am,Mo,Stephanie Moore
6129,EDIS,7220,18393,500,Lecture,3,24,Web-Based Course, 2:50am - 2:52am,Mo,Chris Amspaugh
6130,EDIS,7270,18398,500,Lecture,3,24,Web-Based Course, 3:02am - 3:04am,Mo,Chris Amspaugh
6131,EDIS,7280,18399,500,Lecture,3,24,Web-Based Course, 3:06am - 3:08am,Mo,Catherine Brighton
6132,EDIS,7310,18483,500,Lecture,3,24,Web-Based Course, 3:10am - 3:12am,Mo,Julie Gray
6133,EDIS,7700,18500,500,Lecture,3,24,Web-Based Course, 3:18am - 3:20am,Mo,Susan Thacker-Gwaltney
6134,EDIS,7710,18502,500,Lecture,3,24,Web-Based Course, 3:26am - 3:28am,Mo,Ottilie Austin
6135,EDIS,7720,18505,500,Lecture,3,24,Web-Based Course, 3:34am - 3:36am,Mo,Latisha Hayes
6136,EDIS,7751,18510,500,Lecture,3,24,Web-Based Course, 3:38am - 3:40am,Mo,Carrie Simkin
6137,EDIS,7810,18515,500,Lecture,3,24,Web-Based Course, 3:42am - 3:44am,Mo,Melanie Falls
6138,EDIS,7815,18517,500,SEM,3,24,Web-Based Course, 3:46am - 3:48am,Mo,Matthew Wheelock
6139,EDIS,7840,18395,1,SEM,3,16,Contact Department, 8:00am - 10:30am,Tu,April Salerno
6140,EDIS,7890,18520,500,PRA,3,24,Web-Based Course, 3:50am - 3:52am,Mo,Matthew Wheelock
6141,EDIS,7991,14701,001,IND,3,30,Dell 2 103, 3:30pm - 6:00pm,Th,Vivien Chabalengula
6142,EDIS,7993,20753,1,IND,1 - 6,30,TBA,TBA,,Ottilie Austin
6143,EDIS,8040,18683,1,Lecture,3,15,TBA,TBA,,Bryan Cook
6144,EDIS,8800,18522,500,Lecture,3,24,Web-Based Course, 3:54am - 3:56am,Mo,Sasha Rehm
6145,EDIS,8855,14817,001,Lecture,3,10,Ruffner Hall 125, 3:30pm - 6:00pm,We,Stanley Trent
6146,EDIS,8855,18955,500,Lecture,3,24,Web-Based Course, 3:58am - 4:00am,Mo,Danielle Bierzynski
6147,EDIS,8970,20316,1,PRA,3 - 6,30,TBA,TBA,,Catherine Brighton
6148,EDIS,8970,20317,2,PRA,3 - 6,30,TBA,TBA,,Matthew Wheelock
6149,EDIS,8970,20318,3,PRA,3 - 6,30,TBA,TBA,,Natasha Heny
6150,EDIS,8970,20319,4,PRA,3 - 6,30,TBA,TBA,,Jennifer Pease
6151,EDIS,8970,20353,5,PRA,3 - 6,30,TBA,TBA,,Latisha Hayes
6152,EDIS,8982,15010,1,PRA,1 - 12,30,TBA,TBA,,Latisha Hayes
6153,EDIS,8982,20802,2,PRA,1 - 12,30,TBA,TBA,,Tonya Moon
6154,EDIS,8984,14570,001,PRA,1 - 6,15,TBA,,Fr,Latisha Hayes
6155,EDIS,8999,14525,001,IND,1 - 6,30,TBA,TBA,,Stephen Plaskon
6156,EDIS,8999,14587,006,IND,1 - 6,30,TBA,TBA,,Robert Tai
6157,EDIS,8999,14589,007,IND,1 - 6,30,TBA,TBA,,Patrice Grimes
6158,EDIS,9650,19713,1,Lecture,3,3,Contact Department, 3:30pm - 6:00pm,Th,Stephanie van Hover
6159,EDIS,9740,14957,001,IND,1 - 6,30,TBA,TBA,,Latisha Hayes
6160,EDIS,9740,18685,002,IND,1 - 6,30,TBA,TBA,,Michael Kennedy
6161,EDIS,9740,14658,003,IND,1 - 6,30,TBA,TBA,,Stanley Trent
6162,EDIS,9740,18686,004,IND,1 - 6,30,TBA,TBA,,Lysandra Cook
6163,EDIS,9740,14898,005,IND,1 - 6,30,TBA,TBA,,William Therrien
6164,EDIS,9740,14907,006,IND,1 - 6,30,TBA,TBA,,Frackson Mumba
6165,EDIS,9740,14968,007,IND,1 - 6,30,TBA,TBA,,Chris Amspaugh
6166,EDIS,9740,14988,008,IND,1 - 6,30,TBA,TBA,,Abigail Kayser
6167,EDIS,9740,18687,009,IND,1 - 6,30,TBA,TBA,,Bryan Cook
6168,EDIS,9740,20024,010,IND,1 - 6,30,TBA,TBA,,Tonya Moon
6169,EDIS,9740,20070,011,IND,1 - 6,30,TBA,TBA,,Natasha Heny
6170,EDIS,9991,14656,001,IND,1 - 12,30,TBA,TBA,,Stephanie van Hover
6171,EDIS,9991,18689,002,IND,1 - 12,30,TBA,TBA,,Julie Cohen
6172,EDIS,9991,14578,003,IND,1 - 12,30,TBA,TBA,,Stephen Plaskon
6173,EDIS,9991,20297,004,IND,1 - 12,30,TBA,TBA,,Stanley Trent
6174,EDIS,9991,14980,005,IND,1 - 12,30,TBA,TBA,,Latisha Hayes
6175,EDIS,9991,14627,006,IND,1 - 12,30,TBA,TBA,,Catherine Brighton
6176,EDIS,9991,14628,007,IND,1 - 12,30,TBA,TBA,,Patrice Grimes
6177,EDIS,9991,14804,008,IND,1 - 12,30,TBA,TBA,,Joe Garofalo
6178,EDIS,9991,15003,009,IND,1 - 12,30,TBA,TBA,,Tonya Moon
6179,EDIS,9991,15016,010,IND,1 - 12,30,TBA,TBA,,Natasha Heny
6180,EDIS,9991,14848,011,IND,1 - 12,1,TBA,TBA,,Ottilie Austin
6181,EDIS,9991,14850,012,IND,1 - 12,30,TBA,TBA,,Jennifer Chiu
6182,EDIS,9991,15018,013,IND,1 - 12,30,TBA,TBA,,Jennifer Pease
6183,EDIS,9991,20629,014,IND,1 - 12,30,TBA,TBA,,Matthew Wheelock
6184,EDIS,9993,14969,001,IND,1 - 6,30,TBA,TBA,,Catherine Brighton
6185,EDIS,9993,14987,002,IND,1 - 6,30,TBA,TBA,,Michael Kennedy
6186,EDIS,9993,14990,003,IND,1 - 6,30,TBA,TBA,,Lysandra Cook
6187,EDIS,9993,15005,004,IND,1 - 6,30,TBA,TBA,,Stephanie Morano
6188,EDIS,9993,19923,005,IND,1 - 6,30,TBA,TBA,,Sarah Fick
6189,EDIS,9993,20069,006,IND,1 - 6,30,TBA,TBA,,Peter Youngs
6190,EDIS,9993,20268,007,IND,1 - 6,30,TBA,TBA,,Patricia Jennings
