,Department,Course_Num,Course_Name,Class_Num,Section_Num,Class_Type,Credits,Seat_Count,Meeting_Place,Professor,Start_Time,End_Time,Date_Nums,Discussion_Lab_Nums
98,ANTH,8999,Non-Topical Research,11961,25,IND,1,30,TBA,Jim Igoe,TBA,TBA,TBA,None
99,ANTH,8999,Non-Topical Research,11962,26,IND,1,30,TBA,Fraser Neiman,TBA,TBA,TBA,None
100,ANTH,8999,Non-Topical Research,11963,27,IND,1,30,TBA,China Scherz,TBA,TBA,TBA,None
101,ANTH,8999,Non-Topical Research,11964,28,IND,1,30,TBA,Margo Smith,TBA,TBA,TBA,None
102,ANTH,9010,Directed Readings,19991,2,IND,1,20,TBA,Ira Bashkow,TBA,TBA,TBA,None
103,ANTH,9010,Directed Readings,20593,3,IND,1,20,TBA,China Scherz,TBA,TBA,TBA,None
104,ANTH,9010,Directed Readings,11277,12,IND,1,20,TBA,Adria LaViolette,TBA,TBA,TBA,None
105,ANTH,9010,Directed Readings,11278,13,IND,1,20,TBA,Daniel Lefkowitz,TBA,TBA,TBA,None
106,ANTH,9010,Directed Readings,13773,32,IND,1,20,TBA,Kath Weston,TBA,TBA,TBA,None
107,ANTH,9020,Directed Readings,20594,1,IND,1,20,TBA,China Scherz,TBA,TBA,TBA,None
108,ANTH,9020,Directed Readings,20742,2,IND,1,20,TBA,Eve Danziger,TBA,TBA,TBA,None
109,ANTH,9020,Directed Readings,20281,22,IND,1,20,TBA,Adria LaViolette,TBA,TBA,TBA,None
110,ANTH,9020,Directed Readings,11279,23,IND,1,20,TBA,Patricia Wattenmaker,TBA,TBA,TBA,None
111,ANTH,9020,Directed Readings,11966,26,IND,1,20,TBA,Jim Igoe,TBA,TBA,TBA,None
112,ANTH,9020,Directed Readings,13778,32,IND,1,20,TBA,John Shepherd,TBA,TBA,TBA,None
113,ANTH,9020,Directed Readings,13822,33,IND,1,20,TBA,Aidan Seale-Feldman,TBA,TBA,TBA,None
114,ANTH,9050,Research Practicum,12332,1,IND,1,15,TBA,China Scherz,TBA,TBA,TBA,None
115,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",20740,1,IND,1,20,TBA,Jarrett Zigon,TBA,TBA,TBA,None
116,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11280,2,IND,1,20,TBA,Ira Bashkow,TBA,TBA,TBA,None
117,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11282,4,IND,1,20,TBA,Frederick Damon,TBA,TBA,TBA,None
118,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11283,5,IND,1,20,TBA,Eve Danziger,TBA,TBA,TBA,None
119,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11284,6,IND,1,20,TBA,Lise Dobrin,TBA,TBA,TBA,None
120,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11286,8,IND,1,20,TBA,Gertrude Fraser,TBA,TBA,TBA,None
121,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11287,9,IND,1,20,TBA,Richard Handler,TBA,TBA,TBA,None
122,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11290,12,IND,1,20,TBA,Adria LaViolette,TBA,TBA,TBA,None
123,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11291,13,IND,1,20,TBA,Daniel Lefkowitz,TBA,TBA,TBA,None
124,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11292,16,IND,1,20,TBA,George Mentore,TBA,TBA,TBA,None
125,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11293,17,IND,1,20,TBA,Rachel Most,TBA,TBA,TBA,None
126,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11295,19,IND,1,20,TBA,China Scherz,TBA,TBA,TBA,None
127,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11296,20,IND,1,20,TBA,John Shepherd,TBA,TBA,TBA,None
128,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11297,23,IND,1,20,TBA,Patricia Wattenmaker,TBA,TBA,TBA,None
129,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11298,24,IND,1,20,TBA,Kath Weston,TBA,TBA,TBA,None
130,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11967,25,IND,1,20,TBA,Jim Igoe,TBA,TBA,TBA,None
131,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11968,26,IND,1,20,TBA,Fraser Neiman,TBA,TBA,TBA,None
132,ANTH,9998,"Non-Topical Research, Preparation for Doctoral Research",11969,27,IND,1,20,TBA,Margo Smith,TBA,TBA,TBA,None
133,ANTH,9999,Non-Topical Research,10012,1,IND,1,30,TBA,Ira Bashkow,TBA,TBA,TBA,None
134,ANTH,9999,Non-Topical Research,20741,2,IND,1,30,TBA,Jarrett Zigon,TBA,TBA,TBA,None
135,ANTH,9999,Non-Topical Research,11300,4,IND,1,30,TBA,Frederick Damon,TBA,TBA,TBA,None
136,ANTH,9999,Non-Topical Research,11301,5,IND,1,30,TBA,Eve Danziger,TBA,TBA,TBA,None
137,ANTH,9999,Non-Topical Research,11302,6,IND,1,30,TBA,Lise Dobrin,TBA,TBA,TBA,None
138,ANTH,9999,Non-Topical Research,11304,8,IND,1,30,TBA,Gertrude Fraser,TBA,TBA,TBA,None
139,ANTH,9999,Non-Topical Research,11305,9,IND,1,30,TBA,Richard Handler,TBA,TBA,TBA,None
140,ANTH,9999,Non-Topical Research,11307,11,IND,1,30,TBA,Ravindra Khare,TBA,TBA,TBA,None
141,ANTH,9999,Non-Topical Research,11308,12,IND,1,30,TBA,Adria LaViolette,TBA,TBA,TBA,None
142,ANTH,9999,Non-Topical Research,11309,13,IND,1,30,TBA,Daniel Lefkowitz,TBA,TBA,TBA,None
143,ANTH,9999,Non-Topical Research,11310,16,IND,1,30,TBA,George Mentore,TBA,TBA,TBA,None
144,ANTH,9999,Non-Topical Research,11312,20,IND,1,30,TBA,John Shepherd,TBA,TBA,TBA,None
145,ANTH,9999,Non-Topical Research,11313,23,IND,1,30,TBA,Patricia Wattenmaker,TBA,TBA,TBA,None
146,ANTH,9999,Non-Topical Research,11314,24,IND,1,30,TBA,Kath Weston,TBA,TBA,TBA,None
147,ANTH,9999,Non-Topical Research,11955,26,IND,1,30,TBA,Jim Igoe,TBA,TBA,TBA,None
148,ANTH,9999,Non-Topical Research,11956,27,IND,1,30,TBA,China Scherz,TBA,TBA,TBA,None
149,ANTH,9999,Non-Topical Research,11970,28,IND,1,30,TBA,Rachel Most,TBA,TBA,TBA,None
150,ANTH,9999,Non-Topical Research,11971,29,IND,1,30,TBA,Fraser Neiman,TBA,TBA,TBA,None
151,SWAH,1020,Introductory Swahili II,12743,1,Lecture,3,16,Brooks Hall 103,Anne Rotich,1000,1050,"1, 3, 5",None
152,SWAH,1020,Introductory Swahili II,12129,2,Lecture,3,16,Brooks Hall 103,Anne Rotich,1100,1150,"1, 3, 5",None
153,SWAH,2020,Intermediate Swahili II,12397,1,SEM,3,16,Brooks Hall 103,Anne Rotich,1200,1250,"1, 3, 5",None
154,ARAD,1550,Topics in Arts Administration,13336,1,Lecture,1,15,Fayerweather Hall 215,George Sampson+1,1600,1730,1,None
155,ARAD,3550,Topics of Arts in Context,11621,1,Lecture,3,60,pbell Hall 160,George Sampson,1530,445pmC,"2, 4",None
156,ARAD,4200,Development and Board Management,11673,1,SEM,3,12,Fayerweather Hall 208,George Sampson,1100,1215,"2, 4",None
157,ARAH,5559,New Course in History of Art,20028,1,Lecture,3,6,Clemons Library 320,Anastasia Dakouri-Hild,1300,1530,1,None
158,ARAH,8695,Special Reading Problems,13745,1,IND,3,30,TBA,Foteini Kondyli,TBA,TBA,TBA,None
159,ARAH,8695,Special Reading Problems,13746,2,IND,3,30,TBA,Amanda Phillips,TBA,TBA,TBA,None
160,ARAH,8695,Special Reading Problems,20265,5,IND,3,30,TBA,Lisa Reilly,TBA,TBA,TBA,None
161,ARAH,8695,Special Reading Problems,11225,23,IND,3,30,TBA,Tyler Jo Smith,TBA,TBA,TBA,None
162,ARAH,8998,"Non-Topical Rsch, Masters Prep",18575,1,IND,1,30,TBA,Sarah Betzer,TBA,TBA,TBA,None
163,ARAH,8998,"Non-Topical Rsch, Masters Prep",18576,2,IND,1,30,TBA,Sheila Crane,TBA,TBA,TBA,None
164,ARAH,8998,"Non-Topical Rsch, Masters Prep",18577,3,IND,1,30,TBA,Anastasia Dakouri-Hild,TBA,TBA,TBA,None
165,ARAH,8998,"Non-Topical Rsch, Masters Prep",11226,4,IND,1,30,TBA,John Dobbins,TBA,TBA,TBA,None
166,ARAH,8998,"Non-Topical Rsch, Masters Prep",18578,5,IND,1,30,TBA,Daniel Ehnbom,TBA,TBA,TBA,None
167,ARAH,8998,"Non-Topical Rsch, Masters Prep",18579,6,IND,1,30,TBA,Francesca Fiorani,TBA,TBA,TBA,None
168,ARAH,8998,"Non-Topical Rsch, Masters Prep",11227,7,IND,1,30,TBA,Sheila Crane,TBA,TBA,TBA,None
169,ARAH,8998,"Non-Topical Rsch, Masters Prep",11228,8,IND,1,30,TBA,Anastasia Dakouri-Hild,TBA,TBA,TBA,None
170,ARAH,8998,"Non-Topical Rsch, Masters Prep",11229,9,IND,1,30,TBA,John Dobbins,TBA,TBA,TBA,None
171,ARAH,8998,"Non-Topical Rsch, Masters Prep",11230,10,IND,1,30,TBA,Daniel Ehnbom,TBA,TBA,TBA,None
172,ARAH,8998,"Non-Topical Rsch, Masters Prep",11231,11,IND,1,30,TBA,Francesca Fiorani,TBA,TBA,TBA,None
173,ARAH,8998,"Non-Topical Rsch, Masters Prep",11232,12,IND,1,30,TBA,Douglas Fordham,TBA,TBA,TBA,None
174,ARAH,8998,"Non-Topical Rsch, Masters Prep",11233,14,IND,1,30,TBA,Lawrence Goedde,TBA,TBA,TBA,None
175,ARAH,8998,"Non-Topical Rsch, Masters Prep",11234,15,IND,1,30,TBA,Carmenita Higginbotham,TBA,TBA,TBA,None
176,ARAH,8998,"Non-Topical Rsch, Masters Prep",11235,16,IND,1,30,TBA,Louis Nelson,TBA,TBA,TBA,None
177,ARAH,8998,"Non-Topical Rsch, Masters Prep",18580,17,IND,1,30,TBA,Giulia Paoletti,TBA,TBA,TBA,None
178,ARAH,8998,"Non-Topical Rsch, Masters Prep",11236,18,IND,1,30,TBA,Louis Nelson,TBA,TBA,TBA,None
179,ARAH,8998,"Non-Topical Rsch, Masters Prep",11237,19,IND,1,30,TBA,Eric Ramirez-Weaver,TBA,TBA,TBA,None
180,ARAH,8998,"Non-Topical Rsch, Masters Prep",11238,20,IND,1,30,TBA,Eric Ramirez-Weaver,TBA,TBA,TBA,None
181,ARAH,8998,"Non-Topical Rsch, Masters Prep",11239,22,IND,1,30,TBA,Lisa Reilly,TBA,TBA,TBA,None
182,ARAH,8998,"Non-Topical Rsch, Masters Prep",12113,23,IND,1,30,TBA,Foteini Kondyli,TBA,TBA,TBA,None
183,ARAH,8998,"Non-Topical Rsch, Masters Prep",11240,24,IND,1,30,TBA,Elizabeth Turner,TBA,TBA,TBA,None
184,ARAH,8998,"Non-Topical Rsch, Masters Prep",11241,25,IND,1,30,TBA,Henry Skerritt,TBA,TBA,TBA,None
185,ARAH,8998,"Non-Topical Rsch, Masters Prep",11242,26,IND,1,30,TBA,Christa Robbins,TBA,TBA,TBA,None
186,ARAH,8998,"Non-Topical Rsch, Masters Prep",12114,27,IND,1,30,TBA,Tyler Jo Smith,TBA,TBA,TBA,None
187,ARAH,8998,"Non-Topical Rsch, Masters Prep",12115,28,IND,1,30,TBA,Elizabeth Turner,TBA,TBA,TBA,None
188,ARAH,8998,"Non-Topical Rsch, Masters Prep",12192,29,IND,1,30,TBA,Richard Wilson,TBA,TBA,TBA,None
189,ARAH,8998,"Non-Topical Rsch, Masters Prep",12291,30,IND,1,30,TBA,Dorothy Wong,TBA,TBA,TBA,None
190,ARAH,8999,"Non-Topical Research, Masters",18581,1,IND,1,30,TBA,Sarah Betzer,TBA,TBA,TBA,None
191,ARAH,8999,"Non-Topical Research, Masters",18582,2,IND,1,30,TBA,Sheila Crane,TBA,TBA,TBA,None
192,ARAH,8999,"Non-Topical Research, Masters",18583,3,IND,1,30,TBA,Anastasia Dakouri-Hild,TBA,TBA,TBA,None
193,ARAH,8999,"Non-Topical Research, Masters",11202,4,IND,1,30,TBA,Sarah Betzer,TBA,TBA,TBA,None
194,ARAH,8999,"Non-Topical Research, Masters",18584,5,IND,1,30,TBA,Daniel Ehnbom,TBA,TBA,TBA,None
195,ARAH,8999,"Non-Topical Research, Masters",18585,6,IND,1,30,TBA,Francesca Fiorani,TBA,TBA,TBA,None
196,ARAH,8999,"Non-Topical Research, Masters",11203,7,IND,1,30,TBA,Sheila Crane,TBA,TBA,TBA,None
197,ARAH,8999,"Non-Topical Research, Masters",11204,8,IND,1,30,TBA,Anastasia Dakouri-Hild,TBA,TBA,TBA,None
198,ARAH,8999,"Non-Topical Research, Masters",11205,9,IND,1,30,TBA,John Dobbins,TBA,TBA,TBA,None
199,ARAH,8999,"Non-Topical Research, Masters",11206,10,IND,1,30,TBA,Daniel Ehnbom,TBA,TBA,TBA,None
200,ARAH,8999,"Non-Topical Research, Masters",11207,11,IND,1,30,TBA,Francesca Fiorani,TBA,TBA,TBA,None
201,ARAH,8999,"Non-Topical Research, Masters",11208,12,IND,1,30,TBA,Foteini Kondyli,TBA,TBA,TBA,None
202,ARAH,8999,"Non-Topical Research, Masters",11209,14,IND,1,30,TBA,Lawrence Goedde,TBA,TBA,TBA,None
203,ARAH,8999,"Non-Topical Research, Masters",11210,15,IND,1,30,TBA,Carmenita Higginbotham,TBA,TBA,TBA,None
204,ARAH,8999,"Non-Topical Research, Masters",11211,16,IND,1,30,TBA,Louis Nelson,TBA,TBA,TBA,None
205,ARAH,8999,"Non-Topical Research, Masters",18586,17,IND,1,30,TBA,Giulia Paoletti,TBA,TBA,TBA,None
206,ARAH,8999,"Non-Topical Research, Masters",11212,18,IND,1,30,TBA,Amanda Phillips,TBA,TBA,TBA,None
207,ARAH,8999,"Non-Topical Research, Masters",11213,19,IND,1,30,TBA,Eric Ramirez-Weaver,TBA,TBA,TBA,None
208,ARAH,8999,"Non-Topical Research, Masters",11214,20,IND,1,30,TBA,Lisa Reilly,TBA,TBA,TBA,None
209,ARAH,8999,"Non-Topical Research, Masters",11215,22,IND,1,30,TBA,Tyler Jo Smith,TBA,TBA,TBA,None
210,ARAH,8999,"Non-Topical Research, Masters",18587,23,IND,1,30,TBA,Christa Robbins,TBA,TBA,TBA,None
211,ARAH,8999,"Non-Topical Research, Masters",11216,24,IND,1,30,TBA,Elizabeth Turner,TBA,TBA,TBA,None
212,ARAH,8999,"Non-Topical Research, Masters",11217,25,IND,1,30,TBA,Richard Wilson,TBA,TBA,TBA,None
213,ARAH,8999,"Non-Topical Research, Masters",11218,26,IND,1,30,TBA,Christa Robbins,TBA,TBA,TBA,None
214,ARAH,8999,"Non-Topical Research, Masters",12116,27,IND,1,30,TBA,Tyler Jo Smith,TBA,TBA,TBA,None
215,ARAH,8999,"Non-Topical Research, Masters",12117,28,IND,1,30,TBA,Elizabeth Turner,TBA,TBA,TBA,None
216,ARAH,8999,"Non-Topical Research, Masters",12118,29,IND,1,30,TBA,Richard Wilson,TBA,TBA,TBA,None
217,ARAH,8999,"Non-Topical Research, Masters",12193,30,IND,1,30,TBA,Dorothy Wong,TBA,TBA,TBA,None
218,ARAH,8999,"Non-Topical Research, Masters",12292,31,IND,1,30,TBA,Claire Raymond,TBA,TBA,TBA,None
219,ARAH,9515,Seminar in Medieval Art,18588,1,SEM,3,12,Fayerweather Hall 215,Foteini Kondyli,1530,1800,3,None
220,ARAH,9535,Seminar in 18th/19th Art,18589,1,SEM,3,12,Fayerweather Hall 215,Douglas Fordham,1000,1230,4,None
221,ARAH,9585,"Seminar in the Art of East, South, and Southeast Asia",18590,1,SEM,3,12,Fayerweather Hall 215,Daniel Ehnbom,1300,1530,3,None
222,ARAH,9995,Supervised Research,10900,1,IND,3,20,TBA,Sarah Betzer,TBA,TBA,TBA,None
223,ARAH,9995,Supervised Research,18591,7,IND,3,20,TBA,Douglas Fordham,TBA,TBA,TBA,None
224,ARAH,9995,Supervised Research,18592,8,IND,3,20,TBA,Lawrence Goedde,TBA,TBA,TBA,None
225,ARAH,9995,Supervised Research,18593,10,IND,3,20,TBA,Carmenita Higginbotham,TBA,TBA,TBA,None
226,ARAH,9995,Supervised Research,18594,12,IND,3,20,TBA,Foteini Kondyli,TBA,TBA,TBA,None
227,ARAH,9995,Supervised Research,11219,15,IND,3,20,TBA,Carmenita Higginbotham,TBA,TBA,TBA,None
228,ARAH,9995,Supervised Research,18595,20,IND,3,20,TBA,Eric Ramirez-Weaver,TBA,TBA,TBA,None
229,ARAH,9995,Supervised Research,13829,25,IND,3,20,TBA,Giulia Paoletti,TBA,TBA,TBA,None
230,ARAH,9995,Supervised Research,18596,27,IND,3,20,TBA,Tyler Jo Smith,TBA,TBA,TBA,None
231,ARAH,9995,Supervised Research,18597,28,IND,3,30,TBA,Elizabeth Turner,TBA,TBA,TBA,None
232,ARAH,9995,Supervised Research,18598,29,IND,3,30,TBA,Richard Wilson,TBA,TBA,TBA,None
233,ARAH,9995,Supervised Research,18599,30,IND,3,30,TBA,Dorothy Wong,TBA,TBA,TBA,None
234,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",20695,1,IND,1,30,TBA,Amanda Phillips,TBA,TBA,TBA,None
235,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11185,4,IND,1,30,TBA,Sarah Betzer,TBA,TBA,TBA,None
236,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11186,7,IND,1,30,TBA,Douglas Fordham,TBA,TBA,TBA,None
237,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11187,8,IND,1,30,TBA,Lawrence Goedde,TBA,TBA,TBA,None
238,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11188,9,IND,1,30,TBA,John Dobbins,TBA,TBA,TBA,None
239,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11189,10,IND,1,30,TBA,Carmenita Higginbotham,TBA,TBA,TBA,None
240,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11190,11,IND,1,30,TBA,Francesca Fiorani,TBA,TBA,TBA,None
241,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11191,12,IND,1,30,TBA,Foteini Kondyli,TBA,TBA,TBA,None
242,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11192,14,IND,1,30,TBA,Lawrence Goedde,TBA,TBA,TBA,None
243,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11193,15,IND,1,30,TBA,Carmenita Higginbotham,TBA,TBA,TBA,None
244,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11194,16,IND,1,30,TBA,Yunsheng Huang,TBA,TBA,TBA,None
245,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11195,18,IND,1,30,TBA,Louis Nelson,TBA,TBA,TBA,None
246,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11196,19,IND,1,30,TBA,Eric Ramirez-Weaver,TBA,TBA,TBA,None
247,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11197,20,IND,1,30,TBA,Eric Ramirez-Weaver,TBA,TBA,TBA,None
248,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11198,22,IND,1,30,TBA,Tyler Jo Smith,TBA,TBA,TBA,None
249,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11199,24,IND,1,30,TBA,Elizabeth Turner,TBA,TBA,TBA,None
250,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11200,25,IND,1,30,TBA,Richard Wilson,TBA,TBA,TBA,None
251,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",11201,26,IND,1,30,TBA,Christa Robbins,TBA,TBA,TBA,None
252,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",12119,27,IND,1,30,TBA,Tyler Jo Smith,TBA,TBA,TBA,None
253,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",12120,28,IND,1,30,TBA,Elizabeth Turner,TBA,TBA,TBA,None
254,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",12121,29,IND,1,30,TBA,Richard Wilson,TBA,TBA,TBA,None
255,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",12194,30,IND,1,30,TBA,Dorothy Wong,TBA,TBA,TBA,None
256,ARAH,9998,"Non-Topical Rsch,Doctoral Prep",12293,31,IND,1,30,TBA,Claire Raymond,TBA,TBA,TBA,None
257,ARAH,9999,"Non-Topical Research, Doctoral",18600,1,IND,1,30,TBA,Sarah Betzer,TBA,TBA,TBA,None
258,ARAH,9999,"Non-Topical Research, Doctoral",11167,4,IND,1,30,TBA,Sarah Betzer,TBA,TBA,TBA,None
259,ARAH,9999,"Non-Topical Research, Doctoral",11168,7,IND,1,30,TBA,Douglas Fordham,TBA,TBA,TBA,None
260,ARAH,9999,"Non-Topical Research, Doctoral",11169,8,IND,1,30,TBA,Lawrence Goedde,TBA,TBA,TBA,None
261,ARAH,9999,"Non-Topical Research, Doctoral",11170,9,IND,1,30,TBA,John Dobbins,TBA,TBA,TBA,None
262,ARAH,9999,"Non-Topical Research, Doctoral",11171,10,IND,1,30,TBA,Carmenita Higginbotham,TBA,TBA,TBA,None
263,ARAH,9999,"Non-Topical Research, Doctoral",11172,11,IND,1,30,TBA,Francesca Fiorani,TBA,TBA,TBA,None
264,ARAH,9999,"Non-Topical Research, Doctoral",11173,12,IND,1,30,TBA,Foteini Kondyli,TBA,TBA,TBA,None
265,ARAH,9999,"Non-Topical Research, Doctoral",11174,14,IND,1,30,TBA,Lawrence Goedde,TBA,TBA,TBA,None
266,ARAH,9999,"Non-Topical Research, Doctoral",11175,15,IND,1,30,TBA,Carmenita Higginbotham,TBA,TBA,TBA,None
267,ARAH,9999,"Non-Topical Research, Doctoral",11176,16,IND,1,30,TBA,Yunsheng Huang,TBA,TBA,TBA,None
268,ARAH,9999,"Non-Topical Research, Doctoral",11177,18,IND,1,30,TBA,Louis Nelson,TBA,TBA,TBA,None
269,ARAH,9999,"Non-Topical Research, Doctoral",11178,19,IND,1,30,TBA,Eric Ramirez-Weaver,TBA,TBA,TBA,None
270,ARAH,9999,"Non-Topical Research, Doctoral",11179,20,IND,1,30,TBA,Eric Ramirez-Weaver,TBA,TBA,TBA,None
271,ARAH,9999,"Non-Topical Research, Doctoral",11180,22,IND,1,30,TBA,Tyler Jo Smith,TBA,TBA,TBA,None
272,ARAH,9999,"Non-Topical Research, Doctoral",11181,23,IND,1,30,TBA,Christa Robbins,TBA,TBA,TBA,None
273,ARAH,9999,"Non-Topical Research, Doctoral",11182,24,IND,1,30,TBA,Elizabeth Turner,TBA,TBA,TBA,None
274,ARAH,9999,"Non-Topical Research, Doctoral",11183,25,IND,1,30,TBA,Richard Wilson,TBA,TBA,TBA,None
275,ARAH,9999,"Non-Topical Research, Doctoral",11184,26,IND,1,30,TBA,Dorothy Wong,TBA,TBA,TBA,None
276,ARAH,9999,"Non-Topical Research, Doctoral",12218,27,IND,1,1,TBA,Tyler Jo Smith,TBA,TBA,TBA,None
277,ARAH,9999,"Non-Topical Research, Doctoral",12294,28,IND,1,1,TBA,Elizabeth Turner,TBA,TBA,TBA,None
278,ARAH,9999,"Non-Topical Research, Doctoral",13893,29,IND,1,1,TBA,Richard Wilson,TBA,TBA,TBA,None
279,ARAH,9999,"Non-Topical Research, Doctoral",18601,30,IND,1,30,TBA,Dorothy Wong,TBA,TBA,TBA,None
280,ARTH,1500,Introductory Seminars in Art History,18688,2,Lecture,3,18,Fayerweather Hall 206,Amanda Phillips,1400,1515,"1, 3",None
281,ARTH,1505,Art and the Modern World,12040,100,Lecture,3,90,Ruffner Hall G008,Christa Robbins,1300,1350,"1, 3","61, 62, 63, 64, 65, 66"
282,ARTH,1507,Art and Global Cultures,18690,100,Lecture,3,50,Clark Hall 108,Giulia Paoletti,1200,1250,"1, 3","67, 68, 69"
283,ARTH,2052,Ancient Egypt,11844,1,Lecture,3,90,pbell Hall 160,Anastasia Dakouri-Hild,930,1045amC,"2, 4",None
284,ARTH,2055,Introduction to Classical Archaeology,18694,1,Lecture,3,60,pbell Hall 160,Tyler Jo Smith,1100,15pmC,"2, 4",None
285,ARTH,2151,Early Christian and Byzantine Art,18695,100,Lecture,3,60,pbell Hall 160,Foteini Kondyli,1230,145pmC,"2, 4",None
286,ARTH,2252,High Renaissance and Mannerist Art,13341,100,Lecture,3,40,pbell Hall 160,Betsy Purvis,1230,145pmC,"1, 3",None
287,ARTH,2451,"Modern Art, 1900-1945",18791,100,Lecture,4,55,pbell Hall 160,Kristin Schroeder,1100,15pmC,"1, 3","70, 71, 72"
288,ARTH,2559,New Course in History of Art,18795,1,Lecture,3,60,McLeod Hall 2007,Henry Skerritt,1530,1645,"1, 3",None
289,ARTH,2559,New Course in History of Art,19497,2,Lecture,3,15,Fayerweather Hall 208,Amanda Phillips,930,1045,"2, 4",None
290,ARTH,2752,"America! Art, Identity, Politics",18796,100,Lecture,4,90,pbell Hall 160,Carmenita Higginbotham,1400,315pmC,"2, 4","73, 74, 75, 76, 77, 78"
291,ARTH,2862,Arts of the Buddhist World- India to Japan,12765,100,Lecture,3,20,Fayerweather Hall 206,Daniel Ehnbom,1400,1515,"2, 4",None
292,ARTH,2961,Arts of the Islamic World,13343,1,Lecture,3,40,Ruffner Hall 179,Amanda Phillips,1230,1345,"2, 4",None
293,ARTH,3254,Leonardo da Vinci,18801,100,Lecture,3,50,pbell Hall 160,Francesca Fiorani,1700,615pmC,"1, 3",None
294,ARTH,3525,Topics in Renaissance Art History,20095,1,Lecture,3,25,New Cabell Hall 303,Deborah Parker,1400,1515,"1, 3",None
295,ARTH,3559,New Course in History of Art,19678,1,Lecture,3,6,Clemons Library 320,A. Dakouri-Hild (UVA)+1,1300,1530,1,None
296,ARTH,3591,Art History Colloquium,18814,23,Lecture,3,18,Fayerweather Hall 206,Christa Robbins,1100,1215,"2, 4",None
297,ARTH,3591,Art History Colloquium,18815,28,Lecture,3,12,Fayerweather Hall 206,Elizabeth Turner,1530,1645,"2, 4",None
298,ARTH,3591,Art History Colloquium,18817,30,Lecture,3,18,Fayerweather Hall 206,Dorothy Wong,1230,1345,"1, 3",None
299,ARTH,3591,Art History Colloquium,18818,31,Lecture,3,18,Fayerweather Hall 206,Dylan Rogers,1230,1345,"2, 4",None
300,ARTH,3595,Art History Practicum,18823,9,PRA,3,8,Fayerweather Hall 208,Adriana Greci Green,1300,1530,2,None
301,ARTH,3993,Independent Study,20781,3,IND,1,30,TBA,Anastasia Dakouri-Hild,TBA,TBA,TBA,None
302,ARTH,4051,Art History: Theory and Practice,11528,100,Lecture,3,12,Fayerweather Hall 206,Eric Ramirez-Weaver,900,1130,3,79
303,ARTH,4591,Undergraduate Seminar in the History of Art,13346,6,SEM,3,12,Fayerweather Hall 215,Francesca Fiorani,1300,1530,2,None
304,ARTH,4591,Undergraduate Seminar in the History of Art,13543,11,SEM,3,25,pbell Hall 425,Elgin Cleckley+1,1530,600pmC,2,None
305,ARTH,4591,Undergraduate Seminar in the History of Art,18830,24,SEM,3,12,Fayerweather Hall 208,Kristin Schroeder,1300,1530,4,None
306,ARTH,4591,Undergraduate Seminar in the History of Art,18832,27,SEM,3,12,Fayerweather Hall 215,Tyler Jo Smith,1400,1630,3,None
307,ARTH,4591,Undergraduate Seminar in the History of Art,18833,28,SEM,3,12,Fayerweather Hall 208,Elizabeth Turner,1530,1800,3,None
308,ARTH,4591,Undergraduate Seminar in the History of Art,18834,31,SEM,3,12,Fayerweather Hall 208,Dylan Rogers,1300,1530,1,None
